Coding_Scheme,Code_Value,Full_Name,Shortcode,Viewport,Unit,UCUM_Unit,CID_Source
LN,106770-1,Aorta root Diameter by MR,106770-1,,cm;mm,,LOINC_db
LN,106771-9,Tricuspid valve Stenosis degree by US,106771-9,,nan,,LOINC_db
LN,106772-7,Left ventricular Ventricular function by US,106772-7,,nan,,LOINC_db
LN,106773-5,Right ventricular Ventricular function by US,106773-5,,nan,,LOINC_db
LN,106906-1,"Troponin I.cardiac [Mass/volume] in Serum, Plasma or Blood by High sensitivity method",106906-1,,ng/L,,LOINC_db
LN,107291-7,RF Guidance for insertion of cardiac pacemaker of Heart,107291-7,,nan,,LOINC_db
LN,107383-2,PET+CT Heart Views,107383-2,,nan,,LOINC_db
LN,107385-7,PT Heart Views,107385-7,,nan,,LOINC_db
LN,107407-9,RF Guidance for repositioning pacemaker lead in Heart,107407-9,,nan,,LOINC_db
LN,107437-6,MR Heart and Liver WO and W contrast IV,107437-6,,nan,,LOINC_db
LN,107483-0,Leukocytes [Presence] in Pericardial fluid by Light microscopy,107483-0,,nan,,LOINC_db
LN,107484-8,Epithelial cells [Presence] in Pericardial fluid by Light microscopy,107484-8,,nan,,LOINC_db
LN,107485-5,Yeast [Presence] in Pericardial fluid by Light microscopy,107485-5,,nan,,LOINC_db
LN,107547-2,Comprehensive cardiomyopathy multigene analysis in Blood or Tissue by Molecular genetics method,107547-2,,nan,,LOINC_db
LN,107549-8,Arrhythmogenic cardiomyopathy multigene analysis in Blood or Tissue by Molecular genetics method,107549-8,,nan,,LOINC_db
LN,107586-0,Nocardia and actinomyces sp [Identifier] in Lower respiratory specimen by Organism specific culture,107586-0,,nan,,LOINC_db
LN,107587-8,Nocardia and actinomyces sp [Identifier] in Bronchoalveolar lavage by Organism specific culture,107587-8,,nan,,LOINC_db
LN,107592-8,Microscopic observation [Identifier] in Pericardial fluid by Acid fast stain.Kinyoun modified,107592-8,,nan,,LOINC_db
LN,107857-5,Cashew nut IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,107857-5,,[arb'U]/mL,,LOINC_db
LN,112155-7,Cashew nut IgE Ab [Units/volume] in Serum or Plasma by Immunoassay,112155-7,,[arb'U]/mL,,LOINC_db
LN,112897-4,Nocardia sp identified in Bronchoalveolar lavage by Organism specific culture,112897-4,,nan,,LOINC_db
LN,112906-3,Cashew (Ana o) 2 IgE Ab [Units/volume] in Serum or Plasma by Immunoassay,112906-3,,[arb'U]/mL,,LOINC_db
LN,113002-0,Cashew (Anacardium occidentale) Ana o 3 IgE Ab [Units/volume] in Serum or Plasma by Immunoassay,113002-0,,[arb'U]/mL,,LOINC_db
LN,113065-7,Gram negative bacilli [Presence] in Pericardial fluid by Gram stain,113065-7,,nan,,LOINC_db
LN,113066-5,Gram positive bacilli [Presence] in Pericardial fluid by Gram stain,113066-5,,nan,,LOINC_db
LN,113067-3,Gram negative bacteria [Presence] in Pericardial fluid by Gram stain,113067-3,,nan,,LOINC_db
LN,11390-2,Physical findings of Cardiovascular system Narrative,11390-2,,nan,,LOINC_db
LN,11405-8,Deprecated Physical findings: Find: Pt: Heart: Nar: Observed,11405-8,,nan,,LOINC_db
LN,11421-5,Physical findings of Cardiovascular system,11421-5,,nan,,LOINC_db
LN,11436-3,Deprecated Physical findings: Find: Pt: Heart: Nom: Observed,11436-3,,nan,,LOINC_db
LN,114779-2,Nocardia sp DNA [Presence] in Specimen by Molgen,114779-2,,nan,,LOINC_db
LN,115152-1,Encephalomyocarditis virus RNA [Presence] in Specimen by Molgen,115152-1,,nan,,LOINC_db
LN,11522-0,Deprecated Cardiac echo study,11522-0,,nan,,LOINC_db
LN,11524-6,EKG study,11524-6,,nan,,LOINC_db
LN,115545-6,Cardiothoracic Surgery Progress Note,115545-6,,nan,,LOINC_db
LN,115546-4,Cardiothoracic Surgery Outpatient Progress Note,115546-4,,nan,,LOINC_db
LN,115581-1,Beta 2 glycoprotein 1 and cardiolipin Ab panel - Serum or Plasma by Immunoassay,115581-1,,nan,,LOINC_db
LN,11615-2,Fetal Heart Activity US,11615-2,,nan,,LOINC_db
LN,11616-0,Fetal Heart Narrative Activity US,11616-0,,nan,,LOINC_db
LN,11641-8,Fetal Mitral valve Peak A wave US.doppler,11641-8,,cm/s,cm/s,LOINC_db
LN,11642-6,Deprecated Mitral valve Blood flow.diastolic.atrial wave.max by US.doppler,11642-6,,nan,,LOINC_db
LN,11643-4,Fetal Tricuspid valve Peak A wave US.doppler,11643-4,,nan,,LOINC_db
LN,11644-2,Deprecated Tricuspid valve Peak A velocity US.doppler,11644-2,,nan,,LOINC_db
LN,11645-9,Fetal Mitral valve Peak E wave US.doppler,11645-9,,cm/s,cm/s,LOINC_db
LN,11646-7,Deprecated Mitral valve Peak E velocity US.doppler,11646-7,,nan,,LOINC_db
LN,11647-5,Fetal Tricuspid valve Peak E wave US.doppler,11647-5,,nan,,LOINC_db
LN,11648-3,Deprecated Tricuspid valve Peak E velocity US.doppler,11648-3,,nan,,LOINC_db
LN,11649-1,Fetal Mitral valve E-wave/A-wave US.doppler,11649-1,,{ratio},,LOINC_db
LN,11650-9,Deprecated Mitral valve Blood flow.diastolic.early wave/Atrial wave Doppler.measured,11650-9,,nan,,LOINC_db
LN,11651-7,Fetal Tricuspid valve E-wave/A-wave US.doppler,11651-7,,{ratio},,LOINC_db
LN,11652-5,Deprecated Tricuspid valve Blood flow.diastolic.early wave/Atrial wave Doppler.measured,11652-5,,nan,,LOINC_db
LN,11678-0,Pulmonic valve Mean blood flow velocity by US.doppler,11678-0,,m/s; cm/s,,LOINC_db
LN,11679-8,Fetal Left ventricular outflow tract Mean blood flow velocity US.doppler,11679-8,,cm/s,cm/s,LOINC_db
LN,11680-6,Deprecated Left ventricular outflow tract Mean blood flow Doppler.measured,11680-6,,nan,,LOINC_db
LN,11681-4,Fetal Right ventricular outflow tract Mean blood flow velocity US.doppler,11681-4,,cm/s,cm/s,LOINC_db
LN,11682-2,Deprecated Right ventricular outflow tract Mean blood flow Doppler.measured,11682-2,,nan,,LOINC_db
LN,11705-1,Fetal Aortic valve Peak systolic flow velocity US.doppler,11705-1,,cm/s,cm/s,LOINC_db
LN,11706-9,Aortic valve Peak systolic flow by US.doppler,11706-9,,m/s; cm/s,,LOINC_db
LN,11707-7,Fetal Mitral valve Peak systolic flow velocity US.doppler,11707-7,,cm/s,cm/s,LOINC_db
LN,11708-5,Mitral valve Peak systolic flow velocity by US.doppler,11708-5,,m/s; cm/s,,LOINC_db
LN,11710-1,Pulmonic valve Peak systolic flow velocity by US.doppler,11710-1,,m/s; cm/s,,LOINC_db
LN,11711-9,Fetal Tricuspid valve Peak systolic flow velocity US.doppler,11711-9,,cm/s,cm/s,LOINC_db
LN,11712-7,Tricuspid valve Peak systolic flow velocity by US.doppler,11712-7,,m/s; cm/s,,LOINC_db
LN,11713-5,Fetal Left ventricular outflow tract Peak systolic flow velocity US.doppler,11713-5,,cm/s,cm/s,LOINC_db
LN,11714-3,Deprecated Left ventricular outflow tract Peak systolic flow Doppler.measured,11714-3,,nan,,LOINC_db
LN,11715-0,Fetal Right ventricular outflow tract Peak systolic flow velocity US.doppler,11715-0,,cm/s,cm/s,LOINC_db
LN,11716-8,Deprecated Right ventricular outflow tract Peak systolic flow Doppler.measured,11716-8,,nan,,LOINC_db
LN,11794-5,Fetal Aortic valve Diameter US,11794-5,,cm,cm,LOINC_db
LN,11795-2,Aortic valve Diameter by US,11795-2,,cm,cm,LOINC_db
LN,11796-0,Fetal Mitral valve Diameter US,11796-0,,mm,mm,LOINC_db
LN,11797-8,Deprecated Mitral valve Diameter by US,11797-8,,nan,,LOINC_db
LN,11799-4,Pulmonic valve Diameter by US,11799-4,,mm,mm,LOINC_db
LN,11800-0,Fetal Tricuspid valve Diameter US,11800-0,,mm,mm,LOINC_db
LN,11801-8,Tricuspid valve Diameter by US,11801-8,,cm,cm,LOINC_db
LN,11802-6,Fetal Left ventricular outflow tract Diameter US.doppler,11802-6,,mm,mm,LOINC_db
LN,11803-4,Left ventricular outflow tract Diameter US.doppler,11803-4,,mm,mm,LOINC_db
LN,11804-2,Fetal Right ventricular outflow tract Diameter US,11804-2,,mm,mm,LOINC_db
LN,11805-9,Right ventricular outflow tract Diameter US,11805-9,,cm,cm,LOINC_db
LN,12009-7,Fetal Heart R-R duration US,12009-7,,s,s,LOINC_db
LN,12024-6,Left ventricle [Length] Minor axis.diastole US.M-mode+Measured,12024-6,,mm,mm,LOINC_db
LN,12025-3,Left ventricle [Length] Minor axis.diastole Measured by real time two dimension US,12025-3,,mm,mm,LOINC_db
LN,12026-1,Left ventricle [Length] Short axis during systole US.M-mode+Measured,12026-1,,mm,mm,LOINC_db
LN,12027-9,Left ventricle [Length] Minor axis during systole Measured by real time two dimension US,12027-9,,mm,mm,LOINC_db
LN,12071-7,Fetal Aortic valve Study observation US,12071-7,,nan,,LOINC_db
LN,12072-5,Fetal Aortic valve Narrative Study observation US,12072-5,,nan,,LOINC_db
LN,12073-3,Fetal Atrium Study observation US,12073-3,,nan,,LOINC_db
LN,12074-1,Fetal Atrium Narrative Study observation US,12074-1,,nan,,LOINC_db
LN,12075-8,Fetal Heart chambers Study observation US,12075-8,,nan,,LOINC_db
LN,12076-6,Fetal Heart chambers Narrative Study observation US,12076-6,,nan,,LOINC_db
LN,12077-4,Fetal Heart great vessels Study observation US,12077-4,,nan,,LOINC_db
LN,12078-2,Fetal Heart great vessels Narrative Study observation US,12078-2,,nan,,LOINC_db
LN,12079-0,Fetal Interventricular septum Study observation US,12079-0,,nan,,LOINC_db
LN,12080-8,Fetal Interventricular septum Narrative Study observation US,12080-8,,nan,,LOINC_db
LN,12081-6,Fetal Mitral valve Study observation US,12081-6,,nan,,LOINC_db
LN,12082-4,Fetal Mitral valve Narrative Study observation US,12082-4,,nan,,LOINC_db
LN,12084-0,Fetal Tricuspid valve Study observation US,12084-0,,nan,,LOINC_db
LN,12085-7,Fetal Tricuspid valve Narrative Study observation US,12085-7,,nan,,LOINC_db
LN,12086-5,Fetal Heart valves Study observation US,12086-5,,nan,,LOINC_db
LN,12087-3,Fetal Heart valves Narrative Study observation US,12087-3,,nan,,LOINC_db
LN,12088-1,Fetal Left ventricular outflow tract Study observation US,12088-1,,nan,,LOINC_db
LN,12089-9,Fetal Left ventricular outflow tract Narrative Study observation US,12089-9,,nan,,LOINC_db
LN,12090-7,Fetal Right ventricular outflow tract Study observation US,12090-7,,nan,,LOINC_db
LN,12091-5,Fetal Right ventricular outflow tract Narrative Study observation US,12091-5,,nan,,LOINC_db
LN,12148-3,Fetal Interventricular septum Thickness diastolic US.M-mode+Measured,12148-3,,mm,mm,LOINC_db
LN,12149-1,Fetal Interventricular septum Thickness diastolic Measured by real time two dimension US,12149-1,,mm,mm,LOINC_db
LN,12150-9,Fetal Left ventricular posterior wall Thickness diastolic US.M-mode+Measured,12150-9,,mm,mm,LOINC_db
LN,12151-7,Fetal Left ventricular posterior wall Thickness diastolic Measured by real time two dimension US,12151-7,,mm,mm,LOINC_db
LN,12152-5,Fetal Interventricular septum Thickness.systolic US.M-mode+Measured,12152-5,,mm,mm,LOINC_db
LN,12153-3,Fetal Interventricular septum Thickness.systolic Measured by real time two dimension US,12153-3,,mm,mm,LOINC_db
LN,12154-1,Fetal Left ventricular posterior wall Thickness.systolic US.M-mode+Measured,12154-1,,mm,mm,LOINC_db
LN,12155-8,Fetal Left ventricular posterior wall Thickness.systolic Measured by real time two dimension US,12155-8,,mm,mm,LOINC_db
LN,14226-5,Nocardia sp identified in Isolate by Organism specific culture,14226-5,,nan,,LOINC_db
LN,14713-2,Erythrocytes [#/volume] in Pericardial fluid by Manual count,14713-2,,/uL,,LOINC_db
LN,14811-4,Leukocytes [#/volume] in Pericardial fluid by Manual count,14811-4,,/uL,,LOINC_db
LN,14818-9,Lymphocytes/Leukocytes in Pericardial fluid by Manual count,14818-9,,%,%,LOINC_db
LN,14828-8,Mesothelial cells/Leukocytes in Pericardial fluid by Manual count,14828-8,,%,%,LOINC_db
LN,14847-8,Neutrophils/Leukocytes in Pericardial fluid by Manual count,14847-8,,%,%,LOINC_db
LN,14857-7,Leukocytes other/Leukocytes in Pericardial fluid by Manual count,14857-7,,%,%,LOINC_db
LN,15252-0,Food Allergen Mix 22 (Cashew+Pecan or Hickory nut+Walnut+Pistachio) IgE Ab [Presence] in Serum by Multidisk,15252-0,,nan,,LOINC_db
LN,17977-0,Left atrial Area by US.2D.A4C,17977-0,,cm2,cm2,LOINC_db
LN,17978-8,Mitral valve Peak A wave by US.doppler,17978-8,,nan,,LOINC_db
LN,17979-6,Anterior mitral valve leaflet A-C interval by US.M-mode,17979-6,,ms,ms,LOINC_db
LN,17980-4,Anterior mitral valve leaflet A-C slope [Velocity] by US.M-mode,17980-4,,nan,,LOINC_db
LN,17981-2,Aortic valve Acceleration by US.doppler,17981-2,,ms,ms,LOINC_db
LN,17982-0,Pulmonic valve Acceleration by US.doppler,17982-0,,ms,ms,LOINC_db
LN,17983-8,Tricuspid valve Acceleration by US.doppler,17983-8,,ms,ms,LOINC_db
LN,17984-6,Aortic valve area method,17984-6,,nan,,LOINC_db
LN,17985-3,Left atrial AP dimension.left atrium/AP dimension.aorta root by US,17985-3,,{ratio},,LOINC_db
LN,17986-1,Left ventricular Maximum Apical 2 chamber.diastole [Volume] by US 2D modified,17986-1,,mL,mL,LOINC_db
LN,17987-9,Left ventricular Apical 2 chamber.systole.minimum [Volume] by US 2D modified,17987-9,,mL,mL,LOINC_db
LN,17988-7,Right atrial Apical 4 chamber [Area] by US 2D,17988-7,,cm2,cm2,LOINC_db
LN,17989-5,Left ventricular Maximum Apical 4 chamber.diastole [Volume] by US 2D modified,17989-5,,mL,mL,LOINC_db
LN,17990-3,Left ventricular Apical 4 chamber.systole.minimum [Volume] by US 2D modified,17990-3,,mL,mL,LOINC_db
LN,17991-1,Left ventricular Cardiac echo volume method,17991-1,,nan,,LOINC_db
LN,17992-9,Aorta root Cardiac output by US.doppler,17992-9,,L/min,,LOINC_db
LN,17993-7,Mitral valve Cardiac output by US.doppler,17993-7,,L/min,,LOINC_db
LN,17994-5,Pulmonary artery Cardiac output by US,17994-5,,L/min,,LOINC_db
LN,17995-2,Aorta Maximum coarctation pressure gradient by US.doppler,17995-2,,mm[Hg],,LOINC_db
LN,17996-0,Aortic valve Maximum cusp separation [Length] by US,17996-0,,mm,mm,LOINC_db
LN,17997-8,Anterior mitral valve leaflet D-E excursion [Length] by US.M-mode,17997-8,,mm,mm,LOINC_db
LN,17998-6,Aortic valve Regurgitant jet deceleration [Time] by US.doppler,17998-6,,ms,ms,LOINC_db
LN,17999-4,Mitral valve Deceleration [Time] by US.doppler,17999-4,,ms,ms,LOINC_db
LN,18000-0,Tricuspid valve Deceleration [Time] by US.doppler,18000-0,,ms,ms,LOINC_db
LN,18001-8,Mitral valve Deceleration.pressure.half time by US.doppler,18001-8,,ms,ms,LOINC_db
LN,18002-6,Mitral valve Deceleration slope [Acceleration] by US.doppler,18002-6,,nan,,LOINC_db
LN,18003-4,Aortic valve Regurgitant deceleration time slope by US.doppler,18003-4,,nan,,LOINC_db
LN,18004-2,Atrial septum Defect diameter by US,18004-2,,mm,mm,LOINC_db
LN,18005-9,Ventricular septal Defect diameter by US,18005-9,,mm,mm,LOINC_db
LN,18006-7,Inferior vena cava Diameter by US,18006-7,,cm,cm,LOINC_db
LN,18007-5,Superior vena cava Diameter by US,18007-5,,cm,cm,LOINC_db
LN,18008-3,Ventricular septal Defect.pressure gradient.systole.maximum by US.doppler,18008-3,,mm[Hg],,LOINC_db
LN,18009-1,Ventricular septal Defect.pressure gradient.systole.mean by US.doppler,18009-1,,mm[Hg],,LOINC_db
LN,18010-9,Aorta Diameter by US,18010-9,,cm,cm,LOINC_db
LN,18011-7,Aorta arch and Neck Diameter by US,18011-7,,cm,cm,LOINC_db
LN,18012-5,Ascending thoracic aorta Diameter by US,18012-5,,cm,cm,LOINC_db
LN,18013-3,Descending thoracic aorta Diameter by US,18013-3,,cm,cm,LOINC_db
LN,18014-1,Aorta isthmus Diameter by US,18014-1,,cm,cm,LOINC_db
LN,18015-8,Aorta root annulo-aortic junction Diameter by US,18015-8,,cm,cm,LOINC_db
LN,18016-6,Aortic valve annulus Diameter by US,18016-6,,cm,cm,LOINC_db
LN,18017-4,Mitral valve annulus Diameter by US,18017-4,,cm,cm,LOINC_db
LN,18018-2,Left ventricular outflow tract Diameter by US,18018-2,,cm,cm,LOINC_db
LN,18019-0,Left pulmonary artery Diameter by US,18019-0,,cm,cm,LOINC_db
LN,18020-8,Main pulmonary artery Diameter by US,18020-8,,cm,cm,LOINC_db
LN,18021-6,Right pulmonary artery Diameter by US,18021-6,,cm,cm,LOINC_db
LN,18022-4,Pulmonic valve annulus Diameter by US,18022-4,,cm,cm,LOINC_db
LN,18023-2,Tricuspid valve annulus Diameter by US,18023-2,,cm,cm,LOINC_db
LN,18024-0,Left atrial Diameter anterior-posterior systole by US.M-mode,18024-0,,mm,mm,LOINC_db
LN,18025-7,Heart Diameter anterior-posterior systole/Aortic root diameter by US,18025-7,,{ratio},,LOINC_db
LN,18026-5,Left ventricular End-diastolic volume by US,18026-5,,mL,mL,LOINC_db
LN,18027-3,Left ventricular End-diastolic volume by US.2D+Calculated by single-plane ellipse method,18027-3,,mL,mL,LOINC_db
LN,18028-1,Left ventricular End-diastolic volume by US.2D+Calculated by biplane ellipse method,18028-1,,mL,mL,LOINC_db
LN,18029-9,Left ventricular End-diastolic volume by US 2D modified,18029-9,,mL,mL,LOINC_db
LN,18030-7,Tricuspid valve Peak A wave by US.doppler,18030-7,,nan,,LOINC_db
LN,18031-5,Tricuspid valve Peak E wave by US.doppler,18031-5,,nan,,LOINC_db
LN,18032-3,Tricuspid valve Pressure half time during diastole by US.doppler,18032-3,,ms,ms,LOINC_db
LN,18033-1,Left ventricular Diastole-systole [Volume] by US,18033-1,,mL,mL,LOINC_db
LN,18034-9,Tricuspid valve regurgitant jet dP/dT (1 M/S to 3 M/S).systole [Pressure rate] by US.doppler,18034-9,,{ratio},,LOINC_db
LN,18035-6,Mitral valve regurgitant jet dP/dT (1M/S to 3 M/S) [Pressure rate] by US.doppler continuous wave,18035-6,,{ratio},,LOINC_db
LN,18036-4,Anterior mitral valve leaflet E point to septal separation [Time] by US.M-mode,18036-4,,mm,mm,LOINC_db
LN,18037-2,Mitral valve Peak E wave by US.doppler,18037-2,,nan,,LOINC_db
LN,18038-0,Mitral valve Peak E wave/Peak A wave by US.doppler,18038-0,,{index};{ratio},,LOINC_db
LN,18039-8,Tricuspid valve Peak E wave/Peak A wave by US.doppler,18039-8,,{index};{ratio},,LOINC_db
LN,18040-6,Anterior mitral valve leaflet E-F slope [Velocity] by US.M-mode,18040-6,,nan,,LOINC_db
LN,18041-4,Aortic valve Ejection time by US.doppler,18041-4,,ms,ms,LOINC_db
LN,18042-2,Pulmonic valve Ejection time by US.doppler,18042-2,,ms,ms,LOINC_db
LN,18043-0,Left ventricular Ejection fraction by US,18043-0,,%,%,LOINC_db
LN,18044-8,Left ventricular Ejection fraction by US.2D+Calculated by single-plane ellipse method,18044-8,,%,%,LOINC_db
LN,18045-5,Left ventricular Ejection fraction by US.2D+Calculated by biplane ellipse method,18045-5,,%,%,LOINC_db
LN,18046-3,Left ventricular Ejection fraction by US 2D modified,18046-3,,%,%,LOINC_db
LN,18047-1,Left ventricular Ejection fraction by US 2D modified biplane,18047-1,,%,%,LOINC_db
LN,18048-9,Left ventricular Ejection fraction by US 2D modified single-plane,18048-9,,%,%,LOINC_db
LN,18049-7,Left ventricular Ejection fraction by US.M-mode+Calculated by Teichholz method,18049-7,,%,%,LOINC_db
LN,18050-5,Inferior vena cava Fractional collapse by US --inspiration,18050-5,,%,%,LOINC_db
LN,18051-3,Left ventricular Fractional shortening minor axis by US,18051-3,,%,%,LOINC_db
LN,18052-1,Right ventricular anterior wall Fractional thickening freewall by US,18052-1,,%,%,LOINC_db
LN,18053-9,Left ventricular posterior wall Thickening.fractional change by US,18053-9,,nan,,LOINC_db
LN,18054-7,Interventricular septum Fractional thickness; fractional change by US 2D,18054-7,,%,%,LOINC_db
LN,18055-4,Tricuspid valve Maximum pressure gradient during diastole by US.doppler,18055-4,,mm[Hg],,LOINC_db
LN,18056-2,Tricuspid valve Mean pressure gradient dur diastole by US.doppler,18056-2,,mm[Hg],,LOINC_db
LN,18057-0,Mitral valve Peak pressure gradient by US.doppler,18057-0,,mm[Hg],,LOINC_db
LN,18058-8,Pulmonic valve Peak pressure gradient by US.doppler,18058-8,,mm[Hg],,LOINC_db
LN,18059-6,Mitral valve Mean pressure gradient by US.doppler,18059-6,,mm[Hg],,LOINC_db
LN,18060-4,Pulmonic valve Mean pressure gradient by US.doppler,18060-4,,mm[Hg],,LOINC_db
LN,18061-2,Aortic valve Maximum pressure gradient dur systole by US.doppler derived full Bernoulli,18061-2,,mm[Hg],,LOINC_db
LN,18062-0,Aortic valve Maximum pressure gradient dur systole by US.doppler+Calculated by simplified Bernoulli,18062-0,,mm[Hg],,LOINC_db
LN,18063-8,Deprecated Aortic valve Mean systole gradient [Pressure] by US.doppler+Calculated by simplified Bernoulli,18063-8,,mm[Hg],,LOINC_db
LN,18064-6,Left ventricular outflow tract Maximum pressure gradient dur systole by US.doppler,18064-6,,mm[Hg],,LOINC_db
LN,18065-3,Tricuspid valve Maximum regurgitant pressure gradient dur systole by US.doppler,18065-3,,mm[Hg],,LOINC_db
LN,18066-1,Aortic valve Mean systole pressure gradient by US.doppler derived full Bernoulli,18066-1,,mm[Hg],,LOINC_db
LN,18067-9,Cardiac echo imaging device Image quality by US,18067-9,,nan,,LOINC_db
LN,18068-7,Left ventricular Pre ejection time by US,18068-7,,ms,ms,LOINC_db
LN,18069-5,Right atrial Intrachamber mean systole pressure by Estimated from jugular venous distention,18069-5,,mm[Hg],,LOINC_db
LN,18070-3,Right atrial Intrachamber mean systole pressure by US,18070-3,,mm[Hg],,LOINC_db
LN,18071-1,Left ventricular Isovolumic relaxation time by US.doppler,18071-1,,ms,ms,LOINC_db
LN,18072-9,Left ventricular Major axis diastole [Length] by US.2D.A2C,18072-9,,cm,cm,LOINC_db
LN,18073-7,Left ventricular Major axis during systole [Length] by US.2D.A2C,18073-7,,cm,cm,LOINC_db
LN,18074-5,Left ventricular Major axis diastole [Length] by US.2D.A4C,18074-5,,cm,cm,LOINC_db
LN,18075-2,Left ventricular Major axis during systole [Length] by US.2D.A4C,18075-2,,cm,cm,LOINC_db
LN,18076-0,Left ventricular Major axis apical systole [Length] by US 2D,18076-0,,cm,cm,LOINC_db
LN,18077-8,Left ventricular Major axis apical diastole [Length] by US 2D,18077-8,,cm,cm,LOINC_db
LN,18078-6,Right ventricular Major axis diastole maximum [Length] by US 2D,18078-6,,cm,cm,LOINC_db
LN,18079-4,Right ventricular Minimum major axis during systole [Length] by US 2D,18079-4,,cm,cm,LOINC_db
LN,18080-2,Right ventricular outflow tract Maximum blood flow velocity during systole by US.doppler,18080-2,,m/s; cm/s,,LOINC_db
LN,18081-0,Left ventricular Minor axis at end diastole [Length] by US.2D.A4C,18081-0,,cm,cm,LOINC_db
LN,18082-8,Left ventricular Minor axis at end systole.apical 4 chamber [Length] by US.M-mode,18082-8,,cm,cm,LOINC_db
